No,Product Name,Price,Currency,SKU,Brand,Description,URL,Image
155,"نبات البامبو طول 60 سم (ا10 اعواد)",85.00,SAR,"Z.68552.17348033405056236","","اعواد البامبو الطبيعية تضيف لمسة جمالية أنيقة للمنزل والمكاتب بجودة ممتازة من متجر تاج الزراعية.","https://tajagri.sa/products/نبات-البامبو-طول-50-سم-ا10-اعواد","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/9027a34c-10ac-4476-a6c2-e1f9fbaf647c-thumbnail-1000x1000-70.jpg"
156,"رووت ماستر منشط جذور 5 لتر",230.00,SAR,"6285402335972","","منشط جذور رووت ماستر يساعد على تقوية الجذور وتحسين امتصاص العناصر وزيادة نمو النباتات من متجر تاج الزراعية.","https://tajagri.sa/products/رووت-ماستر-5-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/dafdfdc9-9858-4de9-b7ec-1ef9e7d3d759-thumbnail-1000x1000-70.webp"
157,"( تاج ليفيد )سماد متعادل 20-20-20 حجم 2 كيلو",40.00,SAR,"6285402349498","","سماد متعادل من متجر تاج الزراعية يمنح تربتك توازنًا غذائيًا مثاليًا ويساعد على تحسين النمو وجودة المحصول. حل عملي للمزارعين - أشتري الأن.","https://tajagri.sa/products/تاج-ليفيد-سماد-متعادل-20-20-20","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/59b58054-b457-412e-9f76-d9dc079b25ba-thumbnail-1000x1000-70.jpg"
158,"فابكومور 20% اس بي حجم 500 جرام",60.00,SAR,"6295402340821","","احصل على مبيد جهازي فابكومور 20% اس بي لمكافحة الآفات الزراعية بفعالية عالية وجودة موثوقة من تاج الزراعية.","https://tajagri.sa/products/فابكومور-20-اس-بي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/7ec1a3ea-0cc9-4e87-bb64-303bc64c2d77-thumbnail-1000x1000-70.webp"
159,"روديكس حببيات لمكافحة الفئران 100 جرام",11.50,SAR,"6295402341170","","تخلص من الفئران بسهولة مع طعوم الفئران روديكس الفعالة بتركيبة قوية للاستخدام المنزلي والزراعي من تاج الزراعية.","https://tajagri.sa/products/روديكس-حببيات-لمكافحة-الفئران-100-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b42622c4-3939-486a-a823-7a1286ccc5c8-thumbnail-1000x1000-70.webp"
160,"مبيد منتوثرين 10 اي سي 250 مللي ",18.00,SAR,"6295402340470","","منتوثيرين 10 مبيد للحشرات والصراصير والذباب والبعوض ويرقات البعوض مبيد حشرات المنزل ودورات المياه قاتل لجميع الحشرات الطائرة وذوات الاجنحة طريقة استخدام مبيد منتوثرين الصرصور الأمريكي : وضع 100 مل من ","https://tajagri.sa/products/مبيد-منتوثرين-10-اي-سي-250-مللي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/004ef3f1-5ab4-4970-bb6d-4753983a70fa-thumbnail-1000x1000-70.webp"
161,"تربة 20لتر ( بوتنج سويل)",20.00,SAR,"2100003","","تربة زراعية بيتموس 20 لتر من تاج الزراعية يمكنك استعماله في الإستخدامات الزراعية المختلفة خاصة في عملية تشتيل بذور الخضروات | مخصبات زراعية، شركة تاج الزراعية","https://tajagri.sa/products/تربة-زراعية-بيتموس-20-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0ece8507-4125-4bb1-ad08-bb3126412091-thumbnail-1000x1000-70.jpeg"
162,"ورد",5.00,SAR,"Z.68552.1600255136567791","","أحصل الآن على بذور ورد من تاج الزراعية واستمتع بمنظر رائع ومميز من شكل بذور الورد، بالإضافة إلى الاستمتاع برائحتها المميزة، يمكنك الحصول عليها الآن بمجرد تأكيد الطلب لتصل إلى منزلك في غضون أيام.","https://tajagri.sa/products/ورد","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/dac5f3da-0913-4a99-8cbb-da442fb7a0d2-thumbnail-1000x1000-70.jpeg"
163,"سماد ماكس فيرت 17-10-27 + TE",184.00,SAR,"1100036","","احصد مكافآت زراعة ناجحة باستخدام سماد ماكس فيرت 17-10-27 TE من شركة تاج الزراعية. فعالية مثبتة في تحسين جودة المحصول.","https://tajagri.sa/products/سماد-ماكس-فيرت-17-10-27-te","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/615acf33-bc82-48cf-8673-124ab3f998dc-thumbnail-1000x1000-70.jpeg"
164,"مكس فيرت 15-30-15+TE وزن 25 كيلو",212.75,SAR,"1100035","","مكس فيرت خليط من العناصر الكبرى والصغرى اللازمة لنمو وتطور النبات خلال مراحل نموه المختلفة، عبارة عن عالي الفوسفور لتحسين تشكل الجذور | أسمدة مركبة، شركة تاج الزراعية","https://tajagri.sa/products/مكس-فيرت-15-30-15te","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0cf67dab-ebb1-49aa-b63b-8919f7e175a6-thumbnail-1000x1000-70.jpeg"
165,"ماكس فيرت 10-10-40 +TE",215.00,SAR,"1100034","","ماكس فيرت 10-10-40 +TE، خليط من العناصر الكبرى والصغرى، اللازمة لنمو وتطور النبات خلال مراحل نموه المختلفة | أسمدة مركبة، شركة تاج الزراعية","https://tajagri.sa/products/ماكس-فيرت-10-10-40-te","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/501c136d-223b-4c40-b844-deef6db8327b-thumbnail-1000x1000-70.jpeg"
166,"سماد ماكس فيرة 15-15-30 +TE",218.50,SAR,"1100033","","سماد ماكس تركيبة متطورة تساعد على تحسين نمو النبات والإنتاج، عبارة عن نيتروجين فوسفور بوتاسيوم مع العناصر الصغرى | أسمدة مركبة، شركة تاج الزراعية","https://tajagri.sa/products/سماد-ماكس-فيرة-15-15-30-te","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/70dcb7b4-e04d-421e-bf2f-fd627eb76fd3-thumbnail-1000x1000-70.jpeg"
167,"يوريا فوسفيت حامضي 17--44-0 وزن 25 كيلو",195.50,SAR,"1200100055","","يوريا فوسفيت حامضي 17--44-0 يحتوي على تركيبة فريدة من اليوريا والفوسفور منخفض حموضة، مما يساعد على تعزيز التغذية الفعالة | الأسمدة الآحادية، شركة تاج الزراعية","https://tajagri.sa/products/يوريا-فوسفيت-حامضي-17-44-0","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b17f3ffa-9ec1-43e6-b239-fb466b989968-thumbnail-1000x1000-70.jpg"
168,"بذور بنجر احمر ايطالي",5.00,SAR,"Z.68552.16002113058088253","","بذور البنجر الأحمر الايطالي تُمثّل نوعًا من بذور البنجر ذات اللون الأحمر الجميل والشكل الإيطالي المميز | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/بذور-بنجر-احمر-ايطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/10a1bb43-fdf8-4152-ab51-03e59e916f9b-thumbnail-1000x1000-70.jpeg"
169,"بذور قرع تندو عسلي طويل",5.00,SAR,"Z.68552.16002112001565824","","بذور عالية الجودة لزراعة قرع تندو العسلي الطويل اللذيذ والمميز في النكهة والمظهر. يتميز قرع تندو العسلي الطويل بشكله الجميل | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/بذور-قرع-تندو-عسلي-طويل","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f589f3f1-c0d4-4140-aed6-03cfcea81f39-thumbnail-1000x1000-70.jpeg"
170,"بذور كوسا مدورة ايطالي 50 جرام",26.45,SAR,"5102800001","","بذور عالية الجودة لزراعة كوسة مدورة ايطالية اللذيذة والمميزة في النكهة تتميز كوسا المدورة الايطالية بشكلها المستدير ولونها الجميل | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/بذور-كوسا-مدورة-ايطالي-50-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/e575ac21-6358-4b0c-b010-0a7ed83ca6fa-thumbnail-1000x1000-70.jpeg"
171,"بذور بروكلي ايطالي 50 جرام",19.55,SAR,"5100500003","","بذور عالية الجودة لزراعة بروكلي الإيطالي اللذيذ والمغذي. يتميز بروكلي الإيطالي بأوراقه الكثيفة، مناسب للزراعة المنزلية والتجارية | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/بذور-بروكلي-ايطالي-50-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/1c65cb83-3ca9-48ef-a367-f9696a3c6d80-thumbnail-1000x1000-70.jpeg"
172,"بروكلي",5.00,SAR,"Z.68552.16002107427589376","","بذور بروكلي لذيذ ومغذي يعتبر خيارًا ممتازًا لمن يهتم بالتغذية الصحية ويرغب في إضافة الخضار والفيتامينات إلى نظامه الغذائي, بذور البروكلي ذو حجم مناسب وطعم طيب","https://tajagri.sa/products/بروكلي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f029698c-2f90-4bc9-9ead-1763af51ae06-thumbnail-1000x1000-70.jpeg"
173,"بذور بصل ابيض ليشبونه ايطالي ",5.00,SAR,"Z.68552.16002102409585807","","بذور عالية الجودة لزراعة بصل أبيض ليشبونه الإيطالي اللذيذ والمميز في النكهة يتميز بصل ليشبونه بحجمه الكبير ونكهته القوية والمميزة | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/بذور-بصل-ابيض-ليشبونه-ايطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/babec92c-5b1a-4025-abce-37eece085ac1-thumbnail-1000x1000-70.jpeg"
174,"بذور طماطم بلحية",5.00,SAR,"Z.68552.16002098461951504","","بذور طماطم بلحية ايطالي للزراعة المكشوفة بلحية الشكل عالية الأنتاج","https://tajagri.sa/products/بذور-طماطم-بلحية","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/be761ff3-7e0c-4679-b236-77a247659b06-thumbnail-1000x1000-70.jpeg"
175,"بذور كزبرة ايطالي 50 جرام",14.95,SAR,"5102700002","","بذور الكزبرة الإيطالية تُمثّل نوعًا من بذور الكزبرة ذات الأصل الإيطالي، والتي تُستخدم عادة في الطهي لإضافة نكهة مميزة وعطرية | بذور ورقيات، شركة تاج الزراعية","https://tajagri.sa/products/بذور-كزبرة-ايطالي-50-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d4301351-156e-41ab-a29e-06e1343e9f17-thumbnail-1000x1000-70.jpeg"
176,"بذور باميا خضراء ايطالي 50 جرام",14.95,SAR,"5100300004","","بذور عالية الجودة لزراعة بامية خضراء ايطالية طازجة ولذيذة. تتميز بامية ايطالية بثمارها الطويلة والخضراء الزاهية وقوامها الممتاز, تتميز بأنها غير معدلة وراثيًا و غير مهجنة وقدرتها على تحمل قلة الماء وا","https://tajagri.sa/products/بذور-باميا-خضراء-ايطالي-50-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/97d090e3-430f-44d5-958a-5e078583945e-thumbnail-1000x1000-70.jpeg"
177,"بذور بقدونس 50 جرام",14.95,SAR,"5100800001","","تتميز هذه البذور بالجودة العالية والنمو القوي والنكهة اللذيذة، استمتع بإضافة نكهة البقدونس الرائعة إلى أطباقك المفضلة، سواء كانت سلطات، أعشاب مشكلة، أو وجبات طهي مختلفة | بذور ورقيات، شركة تاج الزراعي","https://tajagri.sa/products/بذور-بقدونس-50-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/35f7e01c-adad-4a99-88e0-4bd81619a332-thumbnail-1000x1000-70.jpeg"
178,"بذور خس ايطالي",5.00,SAR,"Z.68552.160020809849","","بذر خس ايطالي اللذيذ والمميز في النكهة والقوام. يتميز خس ايطالي بأوراقه الخضراء الكبيرة, غير معدلة وراثيًا ولم تتم معالجتها بمواد كيميائية, تتميز بجودة عالية وسعر بسيط","https://tajagri.sa/products/بذور-خس-ايطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0a1f2f16-57d4-4048-afdb-44c0f89bb496-thumbnail-1000x1000-70.jpeg"
179,"بذور فجل احمر  ايطالي",5.00,SAR,"Z.68552.16002078163168979","","فجل احمر ذو نمو ووتدي جيد الأوراق ذات طعم جيد وكذلك الجذر الوتدي تؤكل طازجه","https://tajagri.sa/products/بذور-فجل-احمر-ايطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5be311d0-0dcf-4a2d-b707-4a8a8b56b5af-thumbnail-1000x1000-70.jpeg"
180,"بذور لفت أيطالي",5.00,SAR,"Z.68552.16002077139723861","","بذر لفت أيطالي عالي الجودة للزراعة الربيعية والخريفية بنسبة إنبات عالية وتغليف عالي الجودة","https://tajagri.sa/products/بذور-لفت-أيطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0e15cf75-e3cd-432a-b5fc-ddc0d6243556-thumbnail-1000x1000-70.jpg"
181,"مضخة 45 وات",34.50,SAR,"Z.68552.16050823524703047","","مضخة 45 وات، احصل على كل ما تحتاجه من ادوات وقطع الكترونية او غيرها بأفضل الأسعار وأعلى الجودات الآن من تاج الزراعية | مضخات زراعية، شركة تاج الزراعية","https://tajagri.sa/products/مضخة-45-وات","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/048ec05c-c8ec-4022-8962-26387aef714f-thumbnail-1000x1000-70.webp"
182,"ملوخية بلدي 1 كيلو",17.25,SAR,"5103200001","","تتميز هذه الملوخية بالجودة العالية والطعم الشهي والفوائد الصحية المتعددة. استمتع بتحضير وجبات شهية ومغذية مع ملوخية بلدي الطازجة | بذور ورقيات، شركة تاج الزراعية","https://tajagri.sa/products/ملوخية-بلدي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4d2ff8ba-ee53-4735-8458-61013457d10e-thumbnail-1000x1000-70.jpg"
